transaction_id,store_id,timestamp,amount,item_count,channel,promo_code
T005786,S04,2025-04-26 17:23,30.13,2,online,
T006366,S04,2025-05-14 10:08,42.82,2,in_store,
T001562,S01,2025-05-21 20:12,89.24,4,online,
T007786,S05,2025-05-08 14:45,63.24,3,in_store,
T006249,S04,2025-05-11 10:31,25.41,2,in_store,
T000693,S01,2025-04-26 14:19,71.1,3,in_store,
T004585,S03,2025-05-11 17:32,81.11,6,in_store,
T004018,S03,2025-04-22 11:58,69.7,3,in_store,
T002609,S02,2025-04-27 20:12,12.84,1,in_store,
T007613,S05,2025-05-02 16:49,117.74,6,in_store,
T007707,S05,2025-05-05 20:38,91.9,6,online,
T004672,S03,2025-05-15 10:07,48.11,3,in_store,
T005200,S04,2025-04-09 10:01,34.36,3,in_store,
T003949,S03,2025-04-20 10:21,26.23,2,online,
T001660,S01,2025-05-23 20:20,32.61,2,in_store,
T006188,S04,2025-05-09 10:51,54.83,3,online,
T000350,S01,2025-04-16 14:41,72.23,3,in_store,
T001637,S01,2025-05-22 11:18,70.39,4,in_store,
T002349,S02,2025-04-18 09:16,23.45,2,in_store,
T004583,S03,2025-05-11 12:33,130.42,5,in_store,SPRING25
T000186,S01,2025-04-12 13:22,73.32,5,in_store,
T001460,S01,2025-05-18 16:06,56.19,4,in_store,
T007657,S05,2025-05-04 13:01,63.47,5,in_store,
T003180,S02,2025-05-17 19:37,69.6,4,in_store,
T004283,S03,2025-05-04 19:02,78.48,4,in_store,
T005797,S04,2025-04-27 09:16,87.44,6,in_store,
T006617,S04,2025-05-22 12:48,8.66,1,in_store,
T003932,S03,2025-04-19 20:55,36.87,3,in_store,
T002800,S02,2025-05-04 11:24,57.07,5,in_store,
T000783,S01,2025-04-29 12:54,33.68,2,in_store,
T005727,S04,2025-04-25 15:11,56.0,4,in_store,
T000774,S01,2025-04-29 16:19,102.12,6,online,
T006326,S04,2025-05-13 18:40,35.54,4,online,
T006723,S04,2025-05-25 20:01,76.4,3,online,
T008195,S05,2025-05-24 09:53,135.57,7,in_store,
T007551,S05,2025-04-30 20:27,79.83,3,online,
T002662,S02,2025-04-29 13:21,33.46,1,in_store,
T006706,S04,2025-05-25 17:19,45.4,2,in_store,
T002763,S02,2025-05-03 11:35,47.0,2,in_store,
T000560,S01,2025-04-22 10:11,51.26,4,in_store,
T000545,S01,2025-04-22 14:18,31.5,3,in_store,
T002410,S02,2025-04-20 14:35,50.6,3,in_store,
T004542,S03,2025-05-11 11:14,131.43,7,in_store,SPRING25
T005816,S04,2025-04-27 10:50,28.82,2,in_store,
T005884,S04,2025-04-29 16:37,108.31,5,in_store,
T004472,S03,2025-05-10 10:27,27.35,2,in_store,
T001706,S01,2025-05-24 10:15,15.93,1,in_store,
T006368,S04,2025-05-14 15:14,68.91,4,in_store,
T005750,S04,2025-04-25 11:46,94.52,5,in_store,
T004380,S03,2025-05-08 18:50,20.76,2,in_store,
T007107,S05,2025-04-13 15:33,39.69,3,in_store,
T007486,S05,2025-04-27 17:17,17.75,1,online,
T006375,S04,2025-05-14 17:09,16.5,1,online,
T000898,S01,2025-05-03 11:04,57.45,4,online,
T002542,S02,2025-04-25 11:51,7.02,1,in_store,
T001776,S01,2025-05-26 09:14,60.89,3,online,
T003854,S03,2025-04-15 12:36,31.23,3,in_store,
T006503,S04,2025-05-18 16:03,84.11,6,in_store,
T000520,S01,2025-04-21 12:51,23.5,2,online,
T000569,S01,2025-04-23 10:10,63.61,3,in_store,
T005665,S04,2025-04-23 10:05,79.78,4,online,
T003643,S02,2025-06-01 15:35,42.69,3,online,
T005456,S04,2025-04-17 18:52,28.08,2,in_store,
T005569,S04,2025-04-20 17:07,43.44,2,in_store,
T006027,S04,2025-05-04 15:53,22.63,1,in_store,
T000622,S01,2025-04-25 14:45,105.52,4,online,
T007726,S05,2025-05-06 13:45,13.63,1,online,
T008058,S05,2025-05-19 20:45,62.12,4,in_store,
T003267,S02,2025-05-20 13:23,42.58,4,in_store,
T002704,S02,2025-04-30 17:35,29.77,2,in_store,
T008109,S05,2025-05-21 16:30,27.31,2,in_store,
T002847,S02,2025-05-06 12:11,26.57,2,online,
T005730,S04,2025-04-25 13:29,34.01,2,in_store,
T004639,S03,2025-05-13 10:37,53.94,2,in_store,
T000695,S01,2025-04-26 10:53,54.31,4,in_store,
T008355,S05,2025-05-30 18:29,56.56,4,in_store,
T000901,S01,2025-05-03 16:21,46.4,3,in_store,
T007016,S05,2025-04-09 12:36,72.19,6,online,
T001191,S01,2025-05-11 13:08,49.4,3,in_store,
T000093,S01,2025-04-09 12:40,96.91,6,online,
T002020,S01,2025-06-01 16:27,52.72,2,in_store,
T000280,S01,2025-04-14 10:45,21.72,2,online,
T005608,S04,2025-04-21 14:23,19.28,1,in_store,
T000674,S01,2025-04-26 19:44,55.46,3,online,
T001086,S01,2025-05-08 16:55,25.81,3,online,
T003095,S02,2025-05-14 14:09,134.27,5,online,
T002536,S02,2025-04-24 19:10,66.55,3,in_store,
T000227,S01,2025-04-13 11:24,66.92,3,online,
T004371,S03,2025-05-07 15:46,74.36,3,in_store,
T002616,S02,2025-04-27 11:20,23.77,1,in_store,
T007300,S05,2025-04-20 20:19,32.66,2,online,
T000531,S01,2025-04-21 11:50,37.09,3,in_store,
T003953,S03,2025-04-20 09:46,33.84,2,online,
T002219,S02,2025-04-13 20:14,48.92,3,in_store,
T007069,S05,2025-04-11 12:09,17.31,1,in_store,
T003584,S02,2025-05-30 09:00,29.82,2,online,
T007273,S05,2025-04-19 09:45,13.19,1,online,
T004631,S03,2025-05-13 17:37,19.73,2,in_store,
T008115,S05,2025-05-21 19:43,18.47,1,online,
T005595,S04,2025-04-20 09:38,38.29,3,in_store,
T008110,S05,2025-05-21 19:41,17.03,1,in_store,
T005387,S04,2025-04-14 14:44,84.67,4,in_store,
T000376,S01,2025-04-17 17:36,66.44,5,in_store,
T008467,S09,2025-04-23 15:06,50.56,4,in_store,
T003111,S02,2025-05-14 20:46,22.95,1,in_store,
T001113,S01,2025-05-09 20:57,45.1,3,in_store,
T007334,S05,2025-04-21 10:16,59.62,5,online,
T001575,S01,2025-05-21 15:19,46.87,2,in_store,
T008277,S05,2025-05-27 17:15,63.71,3,in_store,
T003731,S03,2025-04-10 15:19,57.35,3,in_store,
T007210,S05,2025-04-17 16:07,20.85,2,online,
T002233,S02,2025-04-14 11:31,68.29,4,in_store,
T002021,S01,2025-06-01 14:55,46.5,2,in_store,
T000659,S01,2025-04-26 19:06,67.28,3,in_store,
T005666,S04,2025-04-23 13:23,46.36,4,in_store,
T005205,S04,2025-04-09 16:24,60.81,4,in_store,
T005003,S03,2025-05-28 17:50,40.84,4,online,
T000534,S01,2025-04-21 20:18,66.52,7,in_store,
T002427,S02,2025-04-20 10:05,16.03,1,in_store,
T006571,S04,2025-05-20 15:39,107.31,4,in_store,
T000124,S01,2025-04-10 12:55,39.51,2,in_store,
T007509,S05,2025-04-28 10:28,59.17,4,in_store,
T005600,S04,2025-04-20 09:27,60.16,6,in_store,
T003484,S02,2025-05-27 13:51,23.99,2,in_store,
T002234,S02,2025-04-14 09:12,41.19,2,in_store,
T001306,S01,2025-05-14 11:36,111.08,5,in_store,
T006516,S04,2025-05-19 11:58,33.98,4,in_store,
T003790,S03,2025-04-13 17:12,63.7,3,in_store,
T006036,S04,2025-05-04 18:52,14.67,2,online,
T006961,S05,2025-04-07 12:42,44.91,3,in_store,
T002833,S02,2025-05-05 19:59,77.8,3,in_store,
T008340,S05,2025-05-29 17:50,40.9,2,in_store,
T001398,S01,2025-05-17 20:46,57.95,3,in_store,
T005327,S04,2025-04-13 10:33,81.24,4,in_store,
T006943,S04,2025-06-01 11:34,56.18,3,in_store,
T002839,S02,2025-05-06 20:14,44.4,3,in_store,
T005443,S04,2025-04-16 16:35,36.79,4,in_store,
T008211,S05,2025-05-25 10:57,77.82,3,in_store,
T002393,S02,2025-04-19 18:42,58.07,2,in_store,
T006674,S04,2025-05-24 10:27,55.88,2,online,
T007823,S05,2025-05-10 14:13,31.38,3,in_store,
T004530,S03,2025-05-11 19:10,54.37,4,in_store,SPRING25
T005617,S04,2025-04-21 16:15,38.94,2,in_store,
T007765,S05,2025-05-08 13:14,33.88,2,in_store,
T000455,S01,2025-04-19 13:47,27.39,2,in_store,
T005800,S04,2025-04-27 12:58,49.97,2,in_store,
T000771,S01,2025-04-29 19:20,25.69,2,in_store,
T004119,S03,2025-04-27 20:29,59.03,3,online,
T000537,S01,2025-04-21 10:04,53.0,2,online,
T001302,S01,2025-05-14 16:10,60.7,3,in_store,
T003986,S03,2025-04-20 13:32,44.61,4,in_store,
T005077,S03,2025-05-31 19:57,122.45,5,in_store,
T006396,S04,2025-05-15 17:32,62.19,4,online,
T000597,S01,2025-04-23 18:37,28.5,2,in_store,
T006111,S04,2025-05-07 14:55,29.59,2,in_store,
T006463,S04,2025-05-17 16:51,49.31,2,online,
T005616,S04,2025-04-21 14:38,48.25,2,in_store,
T004670,S03,2025-05-15 13:09,41.47,3,in_store,
T007520,S05,2025-04-28 16:29,71.72,4,online,
T007124,S05,2025-04-13 12:27,99.47,4,in_store,
T008227,S05,2025-05-25 16:25,13.15,1,online,
T001511,S01,2025-05-19 19:05,84.84,6,in_store,
T002930,S02,2025-05-09 20:52,52.54,4,in_store,
T007421,S05,2025-04-24 16:23,37.37,2,online,
T002423,S02,2025-04-20 09:41,64.21,3,in_store,
T003021,S02,2025-05-11 15:00,15.53,1,in_store,
T008438,S09,2025-05-01 14:36,66.78,4,in_store,
T003164,S02,2025-05-17 17:33,20.16,1,in_store,
T004325,S03,2025-05-05 12:59,63.2,4,in_store,
T000435,S01,2025-04-18 20:01,83.2,5,online,
T006201,S04,2025-05-10 16:27,35.26,2,in_store,
T003385,S02,2025-05-24 11:48,34.08,2,online,
T005877,S04,2025-04-29 12:56,48.81,3,online,
T003677,S03,2025-04-07 09:42,60.19,3,online,
T001292,S01,2025-05-14 15:39,100.72,5,in_store,
T006022,S04,2025-05-04 09:23,35.35,3,in_store,
T001979,S01,2025-06-01 15:59,55.63,3,in_store,
T006971,S05,2025-04-07 17:10,35.8,3,in_store,
T002655,S02,2025-04-28 19:42,88.47,5,online,
T002577,S02,2025-04-26 09:03,115.23,5,in_store,
T005016,S03,2025-05-28 14:02,62.79,4,in_store,
T005620,S04,2025-04-21 13:42,98.23,4,in_store,
T007396,S05,2025-04-24 18:17,33.31,3,in_store,
T003773,S03,2025-04-12 14:04,14.84,1,in_store,
T005867,S04,2025-04-29 16:36,54.18,3,in_store,
T005653,S04,2025-04-22 11:14,69.61,3,in_store,
T001270,S01,2025-05-13 11:26,45.45,3,in_store,
T005210,S04,2025-04-09 16:59,15.0,1,online,
T000937,S01,2025-05-04 09:17,30.97,3,in_store,
T002671,S02,2025-04-29 15:25,108.14,4,online,
T000984,S01,2025-05-05 17:01,20.98,2,in_store,
T000372,S01,2025-04-17 16:24,34.74,2,online,
T005377,S04,2025-04-14 14:07,91.44,4,online,
T004938,S03,2025-05-25 15:22,89.34,3,online,
T007218,S05,2025-04-17 18:38,100.8,4,online,
T001549,S01,2025-05-20 10:57,45.39,3,in_store,
T005639,S04,2025-04-22 16:42,49.8,4,in_store,
T001173,S01,2025-05-10 19:46,54.66,3,online,
T005990,S04,2025-05-03 14:30,92.43,4,in_store,
T005957,S04,2025-05-02 13:17,30.84,3,online,
T008294,S05,2025-05-28 19:02,37.55,3,online,
T002475,S02,2025-04-22 19:28,63.06,4,in_store,
T003898,S03,2025-04-18 13:21,80.83,3,online,
T006094,S04,2025-05-06 20:05,38.54,2,in_store,
T007921,S05,2025-05-13 09:32,43.16,2,in_store,
T001837,S01,2025-05-28 14:54,133.3,7,in_store,
T006065,S04,2025-05-05 12:47,103.16,4,online,
T006750,S04,2025-05-26 13:18,36.88,2,in_store,
T007246,S05,2025-04-18 15:58,59.88,3,in_store,
T006412,S04,2025-05-16 11:21,67.53,4,in_store,
T006215,S04,2025-05-10 14:35,70.25,6,online,
T006823,S04,2025-05-28 12:34,45.82,2,online,
T002412,S02,2025-04-20 18:27,24.33,1,online,
T001871,S01,2025-05-29 13:46,18.92,1,in_store,
T001078,S01,2025-05-08 19:00,28.11,2,in_store,
T007086,S05,2025-04-12 16:35,48.46,3,in_store,
T002133,S02,2025-04-11 17:51,60.74,6,online,
T001404,S01,2025-05-17 13:36,65.04,3,in_store,
T008288,S05,2025-05-27 15:38,94.19,4,in_store,
T004288,S03,2025-05-04 09:28,46.26,2,in_store,
T007719,S05,2025-05-06 12:01,14.15,1,online,
T002927,S02,2025-05-09 14:32,32.67,2,in_store,
T004499,S03,2025-05-10 13:15,137.4,8,in_store,SPRING25
T005841,S04,2025-04-28 17:48,84.67,4,in_store,
T007384,S05,2025-04-23 12:45,66.57,4,online,
T006038,S04,2025-05-04 13:41,52.8,5,online,
T006920,S04,2025-05-31 15:31,36.43,3,in_store,
T004490,S03,2025-05-10 09:24,108.88,3,in_store,SPRING25
T007128,S05,2025-04-14 13:58,54.02,2,in_store,
T006079,S04,2025-05-05 14:43,62.59,5,in_store,
T001956,S01,2025-05-31 12:13,40.79,2,in_store,
T007027,S05,2025-04-10 10:03,78.51,4,in_store,
T006032,S04,2025-05-04 15:16,23.17,2,in_store,
T007132,S05,2025-04-14 14:09,43.69,2,in_store,
T000199,S01,2025-04-12 12:28,35.85,4,in_store,
T005901,S04,2025-04-30 14:28,94.4,6,in_store,
T002951,S02,2025-05-09 20:01,45.77,3,online,
T008434,S05,2025-06-01 16:39,12.58,1,in_store,
T002088,S02,2025-04-10 14:46,34.31,2,in_store,
T002385,S02,2025-04-19 20:26,34.35,2,online,
T000827,S01,2025-05-01 11:45,44.5,3,in_store,
T000189,S01,2025-04-12 11:05,17.07,2,in_store,
T002031,S02,2025-04-07 11:49,41.94,3,in_store,
T003031,S02,2025-05-12 18:33,58.44,4,in_store,
T005334,S04,2025-04-13 15:07,42.5,4,online,
T007892,S05,2025-05-12 13:35,34.96,2,in_store,
T004386,S03,2025-05-08 14:09,12.96,1,online,
T001482,S01,2025-05-18 09:30,55.07,2,in_store,
T000090,S01,2025-04-09 15:44,19.86,3,in_store,
T005559,S04,2025-04-19 19:21,42.25,5,in_store,
T007723,S05,2025-05-06 10:30,89.03,4,online,
T000493,S01,2025-04-20 20:17,50.19,2,online,
T004298,S03,2025-05-04 09:11,36.86,2,in_store,
T004995,S03,2025-05-28 14:11,74.3,4,in_store,
T007965,S05,2025-05-15 17:23,49.82,2,online,
T006790,S04,2025-05-27 16:10,29.98,2,in_store,
T004327,S03,2025-05-06 18:25,40.99,3,in_store,
T003434,S02,2025-05-25 19:03,51.55,3,online,
T006644,S04,2025-05-23 14:27,71.79,3,in_store,
T002492,S02,2025-04-22 12:09,45.58,3,online,
T003640,S02,2025-06-01 12:22,73.23,5,in_store,
T001877,S01,2025-05-29 12:07,88.03,3,online,
T007799,S05,2025-05-08 14:04,40.64,3,in_store,
T002351,S02,2025-04-18 19:11,34.58,2,online,
T003631,S02,2025-06-01 16:34,81.76,3,online,
T005296,S04,2025-04-12 18:16,100.07,7,in_store,
T001957,S01,2025-05-31 14:04,29.5,1,in_store,
T005212,S04,2025-04-09 17:32,65.4,3,in_store,
T007484,S05,2025-04-27 14:04,35.47,2,in_store,
T002037,S02,2025-04-07 09:30,57.62,2,online,
T003471,S02,2025-05-27 11:14,67.99,4,in_store,
T002432,S02,2025-04-21 11:44,12.01,1,in_store,
T005426,S04,2025-04-16 13:44,55.55,3,in_store,
T004867,S03,2025-05-23 14:03,42.04,5,in_store,
T005097,S03,2025-06-01 18:04,12.45,1,in_store,
T007695,S05,2025-05-05 15:03,80.53,7,in_store,
T006345,S04,2025-05-13 18:16,17.57,1,in_store,
T007335,S05,2025-04-21 19:35,85.76,6,online,
T002850,S02,2025-05-06 12:23,34.1,3,in_store,
T003404,S02,2025-05-25 15:43,161.82,6,in_store,
T000867,S01,2025-05-02 17:10,17.85,2,in_store,
T007645,S05,2025-05-03 11:48,87.62,5,in_store,
T001160,S01,2025-05-10 16:26,34.99,3,in_store,
T001089,S01,2025-05-08 18:51,32.77,2,online,
T001799,S01,2025-05-26 13:33,65.97,4,in_store,
T003768,S03,2025-04-12 14:56,134.45,5,in_store,
T004762,S03,2025-05-18 11:53,123.32,5,online,
T000320,S01,2025-04-15 15:36,19.1,2,in_store,
T002928,S02,2025-05-09 20:26,3.0,1,online,
T007885,S05,2025-05-12 12:43,60.23,4,online,
T005978,S04,2025-05-03 10:07,66.6,6,online,
T001507,S01,2025-05-19 15:05,40.12,4,online,
T006414,S04,2025-05-16 19:54,124.14,8,in_store,
T006357,S04,2025-05-14 10:38,22.78,2,online,
T006974,S05,2025-04-07 20:34,127.56,5,in_store,
T000736,S01,2025-04-28 20:46,29.76,2,in_store,
T003429,S02,2025-05-25 14:37,39.72,2,in_store,
T006064,S04,2025-05-05 17:31,64.4,2,in_store,
T001741,S01,2025-05-25 10:11,50.04,2,in_store,
T001846,S01,2025-05-28 16:40,72.91,5,online,
T007650,S05,2025-05-03 14:30,134.15,6,in_store,
T007295,S05,2025-04-20 16:19,20.95,2,in_store,
T004769,S03,2025-05-18 13:36,48.29,2,in_store,
T007238,S05,2025-04-18 17:17,47.62,3,in_store,
T002418,S02,2025-04-20 15:44,40.07,5,in_store,
T001731,S01,2025-05-25 17:04,24.85,3,in_store,
T007631,S05,2025-05-03 09:03,51.92,2,in_store,
T003557,S02,2025-05-29 15:31,133.11,6,in_store,
T006893,S04,2025-05-31 11:17,83.08,5,in_store,
T002221,S02,2025-04-13 15:41,42.33,3,in_store,
T007698,S05,2025-05-05 10:14,16.93,1,in_store,
T005221,S04,2025-04-10 17:59,14.56,1,in_store,
T008228,S05,2025-05-25 10:45,5.65,1,in_store,
T002463,S02,2025-04-22 20:21,18.57,1,online,
T000428,S01,2025-04-18 13:41,64.74,4,in_store,
T001767,S01,2025-05-26 12:28,50.13,3,in_store,
T003442,S02,2025-05-26 17:35,34.75,6,online,
T004947,S03,2025-05-26 20:35,40.48,2,in_store,
T006740,S04,2025-05-26 19:42,60.78,5,in_store,
T003660,S03,2025-04-07 19:51,19.85,2,in_store,
T008236,S05,2025-05-26 10:49,62.1,4,in_store,
T007552,S05,2025-04-30 17:56,53.27,4,in_store,
T006085,S04,2025-05-06 17:07,84.36,5,in_store,
T001009,S01,2025-05-06 10:20,38.97,2,online,
T004816,S03,2025-05-20 11:32,27.07,2,online,
T002697,S02,2025-04-30 11:19,36.84,2,in_store,
T003199,S02,2025-05-18 15:22,19.1,2,in_store,
T005049,S03,2025-05-30 17:20,44.44,2,online,
T004636,S03,2025-05-13 16:06,76.08,3,online,
T003669,S03,2025-04-07 10:22,53.72,3,in_store,
T004864,S03,2025-05-22 16:16,16.97,1,in_store,
T004978,S03,2025-05-27 14:15,46.08,2,in_store,
T006268,S04,2025-05-11 12:30,46.3,2,in_store,
T002687,S02,2025-04-30 10:05,8.01,1,in_store,
T004973,S03,2025-05-27 10:46,68.44,5,online,
T003674,S03,2025-04-07 18:12,29.97,3,in_store,
T005777,S04,2025-04-26 11:28,37.01,3,online,
T002343,S02,2025-04-18 14:23,47.83,2,in_store,
T001617,S01,2025-05-22 09:47,24.54,2,in_store,
T000640,S01,2025-04-25 12:09,57.81,3,in_store,
T000462,S01,2025-04-19 15:43,55.43,2,in_store,
T001697,S01,2025-05-24 09:14,27.86,2,in_store,
T002205,S02,2025-04-13 11:45,34.36,2,in_store,
T002984,S02,2025-05-10 15:59,86.86,4,in_store,
T002197,S02,2025-04-13 13:59,29.59,2,in_store,
T004735,S03,2025-05-17 14:02,46.02,2,in_store,
T004907,S03,2025-05-24 16:01,108.42,5,in_store,
T007076,S05,2025-04-12 20:39,103.84,5,in_store,
T006508,S04,2025-05-18 17:45,33.95,2,in_store,
T007772,S05,2025-05-08 10:23,36.05,2,online,
T001373,S01,2025-05-16 13:53,13.97,2,online,
T006442,S04,2025-05-17 12:13,16.34,1,online,
T002851,S02,2025-05-06 16:34,22.08,2,in_store,
T000873,S01,2025-05-02 17:54,45.24,4,online,
T002420,S02,2025-04-20 15:27,43.65,5,in_store,
T007606,S05,2025-05-02 11:21,45.31,2,online,
T007445,S05,2025-04-26 09:11,58.84,4,online,
T005943,S04,2025-05-01 09:54,67.35,4,in_store,
T003371,S02,2025-05-24 10:27,86.73,3,in_store,
T002718,S02,2025-05-01 17:57,42.58,3,in_store,
T000316,S01,2025-04-15 20:38,54.45,4,in_store,
T006480,S04,2025-05-18 17:54,15.01,1,in_store,
T005254,S04,2025-04-11 14:44,70.65,3,in_store,
T006909,S04,2025-05-31 12:08,16.52,1,online,
T001031,S01,2025-05-06 15:37,32.29,3,online,
T008051,S05,2025-05-19 19:31,32.91,3,in_store,
T000871,S01,2025-05-02 19:39,34.41,2,in_store,
T006521,S04,2025-05-19 16:05,95.13,5,in_store,
T001576,S01,2025-05-21 11:14,45.47,2,in_store,
T008348,S05,2025-05-30 11:04,40.52,2,online,
T005191,S04,2025-04-09 16:45,8.41,2,in_store,
T005028,S03,2025-05-29 09:16,91.28,5,in_store,
T001616,S01,2025-05-22 14:26,21.73,2,online,
T003753,S03,2025-04-11 13:05,48.37,3,in_store,
T003193,S02,2025-05-17 12:36,86.09,5,online,
T000662,S01,2025-04-26 12:04,17.47,1,online,
T005906,S04,2025-04-30 20:21,55.53,3,in_store,
T001899,S01,2025-05-29 09:16,17.25,1,in_store,
T008278,S05,2025-05-27 16:27,34.66,3,online,
T006472,S04,2025-05-17 11:59,32.34,2,in_store,
T001301,S01,2025-05-14 18:08,112.21,5,online,
T004477,S03,2025-05-10 16:00,31.58,4,in_store,
T001898,S01,2025-05-29 11:15,20.7,1,online,
T000342,S01,2025-04-16 13:47,67.6,4,in_store,
T000917,S01,2025-05-03 14:01,64.09,3,in_store,
T001097,S01,2025-05-08 18:23,16.44,1,in_store,
T007633,S05,2025-05-03 16:02,61.03,4,online,
T003362,S02,2025-05-24 12:21,43.37,4,online,
T007791,S05,2025-05-08 12:09,57.24,2,in_store,
T005074,S03,2025-05-31 16:56,98.88,3,in_store,
T005022,S03,2025-05-29 17:48,74.0,4,online,
T003432,S02,2025-05-25 14:32,77.52,3,in_store,
T006752,S04,2025-05-26 11:32,41.25,2,online,
T007321,S05,2025-04-20 14:54,50.5,2,in_store,
T002549,S02,2025-04-25 16:18,27.11,4,in_store,
T000017,S01,2025-04-07 10:49,55.9,5,in_store,
T002754,S02,2025-05-02 17:11,45.28,2,in_store,
T007146,S05,2025-04-14 10:01,139.96,7,in_store,
T006321,S04,2025-05-12 17:24,36.54,2,online,
T005183,S04,2025-04-08 15:22,47.71,3,in_store,
T006285,S04,2025-05-11 14:59,26.82,2,in_store,
T001995,S01,2025-06-01 13:56,38.6,3,in_store,
T007339,S05,2025-04-21 11:45,47.88,2,in_store,
T006652,S04,2025-05-23 16:00,44.52,2,online,
T002331,S02,2025-04-18 19:30,42.26,3,in_store,
T002140,S02,2025-04-11 16:40,55.06,3,in_store,
T005931,S04,2025-05-01 14:40,125.26,5,in_store,
T004429,S03,2025-05-09 14:06,19.76,1,online,
T000162,S01,2025-04-11 19:06,111.38,4,in_store,
T005483,S04,2025-04-17 19:09,59.54,2,online,
T004704,S03,2025-05-16 11:26,44.42,2,online,
T007021,S05,2025-04-10 12:07,29.26,2,online,
T008287,S05,2025-05-27 16:03,41.64,2,online,
T003392,S02,2025-05-24 17:31,43.7,3,in_store,
T006255,S04,2025-05-11 12:49,30.74,2,in_store,
T006273,S04,2025-05-11 10:16,65.42,3,online,
T001950,S01,2025-05-31 14:49,32.02,2,in_store,
T003042,S02,2025-05-12 18:09,40.99,4,online,
T008059,S05,2025-05-19 20:33,87.12,4,online,
T007908,S05,2025-05-13 18:53,64.01,3,in_store,
T000713,S01,2025-04-27 11:59,68.62,4,in_store,
T008166,S05,2025-05-23 17:11,39.76,2,online,
T002510,S02,2025-04-23 19:10,27.02,2,in_store,
T000772,S01,2025-04-29 17:07,46.74,3,in_store,
T004202,S03,2025-04-30 20:21,100.99,5,in_store,
T003896,S03,2025-04-17 11:37,125.1,4,in_store,
T002597,S02,2025-04-26 16:02,112.01,3,online,
T005480,S04,2025-04-17 09:28,7.2,1,online,
T000548,S01,2025-04-22 12:38,19.49,1,in_store,
T006291,S04,2025-05-12 14:01,34.36,3,in_store,
T006316,S04,2025-05-12 10:54,90.45,5,in_store,
T003576,S02,2025-05-30 20:38,77.66,5,online,
T007547,S05,2025-04-29 18:30,33.35,2,in_store,
T002478,S02,2025-04-22 15:57,39.76,3,in_store,
T000981,S01,2025-05-05 17:32,77.17,4,in_store,
T000004,S01,2025-04-07 20:10,23.93,2,online,
T004525,S03,2025-05-11 18:58,172.59,7,in_store,SPRING25
T005198,S04,2025-04-09 11:15,12.98,1,in_store,
T006381,S04,2025-05-15 12:29,45.4,3,in_store,
T006595,S04,2025-05-21 16:26,7.67,1,in_store,
T003051,S02,2025-05-12 17:42,47.67,2,in_store,
T001822,S01,2025-05-27 13:04,72.54,3,online,
T001282,S01,2025-05-13 20:29,21.37,2,in_store,
T001492,S01,2025-05-19 19:25,129.92,7,in_store,
T003892,S03,2025-04-17 18:44,16.17,1,online,
T005384,S04,2025-04-14 13:52,47.91,2,in_store,
T007140,S05,2025-04-14 17:21,36.78,2,in_store,
T002184,S02,2025-04-13 09:37,60.01,3,in_store,
T005253,S04,2025-04-11 19:23,29.73,2,in_store,
T005690,S04,2025-04-23 12:16,13.13,1,in_store,
T008316,S05,2025-05-29 11:59,129.22,5,in_store,
T000440,S01,2025-04-19 20:16,47.74,2,in_store,
T001951,S01,2025-05-31 09:49,21.79,4,in_store,
T005701,S04,2025-04-24 15:27,125.91,6,online,
T001246,S01,2025-05-12 12:18,61.67,3,in_store,
T004008,S03,2025-04-22 11:36,46.22,2,in_store,
T001102,S01,2025-05-08 12:38,32.51,3,in_store,
T003339,S02,2025-05-23 12:11,19.22,1,online,
T003555,S02,2025-05-29 17:07,101.36,3,in_store,
T007962,S05,2025-05-15 15:18,21.58,2,online,
T000934,S01,2025-05-04 17:03,69.43,3,in_store,
T008241,S05,2025-05-26 19:26,48.1,3,in_store,
T007522,S05,2025-04-28 18:17,23.4,1,in_store,
T007866,S05,2025-05-11 15:27,104.51,4,online,
T001374,S01,2025-05-16 15:11,39.87,3,online,
T000836,S01,2025-05-01 17:24,52.28,5,online,
T006882,S04,2025-05-30 17:50,29.65,3,in_store,
T005812,S04,2025-04-27 14:35,41.27,2,in_store,
T004130,S03,2025-04-27 10:42,84.23,4,in_store,
T002511,S02,2025-04-23 11:03,17.81,1,in_store,
T002480,S02,2025-04-22 19:22,70.39,3,in_store,
T002498,S02,2025-04-23 17:07,17.02,1,online,
T006422,S04,2025-05-16 12:31,90.27,4,in_store,
T000133,S01,2025-04-10 15:27,82.63,3,online,
T006630,S04,2025-05-22 17:08,58.08,2,online,
T006100,S04,2025-05-06 14:40,19.63,2,in_store,
T006014,S04,2025-05-04 12:34,63.28,3,online,
T004045,S03,2025-04-23 15:47,37.17,3,online,
T007473,S05,2025-04-27 15:47,65.02,3,in_store,
T006655,S04,2025-05-23 14:28,27.33,3,in_store,
T005880,S04,2025-04-29 19:34,28.73,2,online,
T006319,S04,2025-05-12 17:10,117.1,6,in_store,
T003155,S02,2025-05-16 15:02,20.59,1,online,
T003535,S02,2025-05-28 17:41,12.0,1,in_store,
T004493,S03,2025-05-10 16:35,219.69,7,online,SPRING25
T003263,S02,2025-05-20 16:59,31.46,2,in_store,
T006583,S04,2025-05-20 20:54,31.25,1,in_store,
T002330,S02,2025-04-17 10:59,38.77,4,online,
T000593,S01,2025-04-23 20:55,100.14,4,online,
T003683,S03,2025-04-07 15:15,7.32,2,in_store,
